country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Switzerland,CHE,2021-02-24,748791,527979,220812,56889,19467,8.65,6.1,2.55,2249,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
Trinidad and Tobago,TTO,2021-02-15,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html
Trinidad and Tobago,TTO,2021-02-16,,,,,63,,,,45,Oxford/AstraZeneca,Ministry of Health,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html
Trinidad and Tobago,TTO,2021-02-17,,,,,63,,,,45,Oxford/AstraZeneca,Ministry of Health,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html
Trinidad and Tobago,TTO,2021-02-18,,,,,63,,,,45,Oxford/AstraZeneca,Ministry of Health,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html
Trinidad and Tobago,TTO,2021-02-19,,,,,63,,,,45,Oxford/AstraZeneca,Ministry of Health,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html
Trinidad and Tobago,TTO,2021-02-20,,,,,63,,,,45,Oxford/AstraZeneca,Ministry of Health,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html
Trinidad and Tobago,TTO,2021-02-21,,,,,63,,,,45,Oxford/AstraZeneca,Ministry of Health,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html
Trinidad and Tobago,TTO,2021-02-22,440,440,,,63,0.03,0.03,,45,Oxford/AstraZeneca,Ministry of Health,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html
Turkey,TUR,2021-01-13,0,,,,,0,,,,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-14,279452,,,279452,279452,0.33,,,3313,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-15,616652,,,337200,308326,0.73,,,3656,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-16,676903,,,60251,225634,0.8,,,2675,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-17,706451,,,29548,176613,0.84,,,2094,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-18,832412,,,125961,166482,0.99,,,1974,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-19,950635,,,118223,158439,1.13,,,1879,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-20,1052493,,,101858,150356,1.25,,,1783,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-21,1120258,,,67765,120115,1.33,,,1424,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-22,1202212,,,81954,83651,1.43,,,992,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-23,1226883,,,24671,78569,1.45,,,932,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-24,1244653,,,17770,76886,1.48,,,912,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-25,1302753,,,58100,67192,1.54,,,797,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-26,1410273,,,107520,65663,1.67,,,779,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-27,1522580,,,112307,67155,1.81,,,796,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-28,1697575,,,174995,82474,2.01,,,978,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-29,1928351,,,230776,103734,2.29,,,1230,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-30,1960860,,,32509,104854,2.32,,,1243,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-01-31,1986237,,,25377,105941,2.36,,,1256,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-01,2136299,,,150062,119078,2.53,,,1412,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-02,2229233,,,92934,116994,2.64,,,1387,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-03,2343280,,,114047,117243,2.78,,,1390,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-04,2500806,,,157526,114747,2.97,,,1361,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-05,2559802,,,58996,90207,3.04,,,1070,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-06,2601717,,,41915,91551,3.08,,,1086,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-07,2610496,,,8779,89180,3.1,,,1057,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-08,2664203,,,53707,75415,3.16,,,894,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-09,2732709,,,68506,71925,3.24,,,853,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-10,2795116,,,62407,64548,3.31,,,765,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-11,2846125,,,51009,49331,3.37,,,585,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-12,3404354,3067822,336532,558229,120650,4.04,3.64,0.4,1431,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-13,3709896,3253005,456891,305542,158311,4.4,3.86,0.54,1877,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-14,3825101,3336164,488937,115205,173515,4.54,3.96,0.58,2057,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-15,4182027,3608148,573879,356926,216832,4.96,4.28,0.68,2571,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-16,4630784,3984622,646162,448757,271154,5.49,4.72,0.77,3215,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-17,5223602,4477432,746170,592818,346927,6.19,5.31,0.88,4113,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-18,5895295,5028179,867116,671693,435596,6.99,5.96,1.03,5165,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-19,6361699,5384983,976716,466404,422478,7.54,6.38,1.16,5009,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-20,6533510,5503094,1030416,171811,403373,7.75,6.52,1.22,4783,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-21,6571830,5517993,1053837,38320,392390,7.79,6.54,1.25,4653,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-22,6837302,5738471,1098831,265472,379325,8.11,6.8,1.3,4498,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-23,7289498,6106522,1182976,452196,379816,8.64,7.24,1.4,4503,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-24,7619695,6352410,1267285,330197,342299,9.03,7.53,1.5,4059,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-25,7979726,6582239,1397487,360031,297776,9.46,7.8,1.66,3531,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-26,8298805,6745147,1553658,319079,276729,9.84,8,1.84,3281,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turkey,TUR,2021-02-27,8514775,6854642,1660133,215970,283038,10.1,8.13,1.97,3356,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
Turks and Caicos Islands,TCA,2021-01-10,0,0,,,,0,0,,,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-11,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-12,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-13,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-14,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-15,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-16,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-17,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-18,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-19,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-20,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-21,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-22,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-23,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-24,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-25,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-26,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-27,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-28,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-29,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-30,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-01-31,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-02-01,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-02-02,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-02-03,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-02-04,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-02-05,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-02-06,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-02-07,,,,,222,,,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Turks and Caicos Islands,TCA,2021-02-08,6433,6433,,,222,16.62,16.62,,5734,Pfizer/BioNTech,Ministry of Health,https://www.facebook.com/tcihealthpromotions/posts/1892840824219198
Ukraine,UKR,2021-02-24,159,,,,,0,,,,Oxford/AstraZeneca,Ministry of Health,https://vaccination.covid19.gov.ua/
Ukraine,UKR,2021-02-25,1338,,,1179,1179,0,,,27,Oxford/AstraZeneca,Ministry of Health,https://vaccination.covid19.gov.ua/
Ukraine,UKR,2021-02-26,3051,3051,,1713,1446,0.01,0.01,,33,Oxford/AstraZeneca,Ministry of Health,https://vaccination.covid19.gov.ua/
United Arab Emirates,ARE,2021-01-05,826301,,,,,8.35,,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-06,,,,,30698,,,,3104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-07,887697,,,,30698,8.98,,,3104,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-08,941556,,,53859,38418,9.52,,,3884,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-09,1020349,,,78793,48512,10.32,,,4905,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-10,1086568,836568,250000,66219,52053,10.99,8.46,2.53,5263,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-11,1167251,,,80683,56825,11.8,,,5745,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-12,1275652,,,108401,64193,12.9,,,6490,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-13,1394580,,,118928,76797,14.1,,,7765,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-14,1527833,,,133253,91448,15.45,,,9246,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-15,1665987,,,138154,103490,16.84,,,10464,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-16,1797926,,,131939,111082,18.18,,,11231,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-17,1882778,,,84852,113744,19.04,,,11500,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-18,1971521,,,88743,114896,19.93,,,11617,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-19,2065367,,,93846,112816,20.88,,,11407,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-20,2161150,,,95783,109510,21.85,,,11072,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-21,2246069,,,84919,102605,22.71,,,10374,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-22,2339078,,,93009,96156,23.65,,,9722,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-23,2426798,,,87720,89839,24.54,,,9083,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-24,2487789,,,60991,86430,25.15,,,8739,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-25,2571091,,,83302,85653,26,,,8660,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-26,2677680,,,106589,87473,27.07,,,8844,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-27,2764450,,,86770,86186,27.95,,,8714,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-28,2868650,,,104200,88940,29,,,8993,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
United Arab Emirates,ARE,2021-01-29,3006606,,,137956,95361,30.4,,,9642,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan, Sputnik V",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
